User,Tweets,Tweets_with_Emoji,Gender,Race
52394367,2,0,female,white
125499050,1770,101,male,white
76695766,143,0,female,white
2986654151,772,616,female,black
750631291381542912,80,25,female,white
309670158,803,29,female,white
21139668,94,5,male,white
257467925,164,30,male,black
257939954,171,27,female,white
540652517,18,0,,
232233498,330,6,,
142725505,148,0,male,white
119059237,103,22,,
143918190,120,16,,
12359572,341,3,female,white
26100164,88,0,male,white
122515353,74,2,,
926905317547565056,709,200,,
566509441,27,10,female,white
75402804,41,2,,
69315028,76,0,male,white
264379054,7,1,female,white
2571256081,182,65,female,white
26207394,23,15,female,white
3074604035,114,59,,
27944797,70,43,female,white
745696429096710144,6,0,,
311083443,9,0,,
254938442,7,0,male,white
421791149,95,30,,
234361101,63,21,male,white
2787477666,84,9,,
203132308,215,23,,
568477201,66,12,male,white
73203011,217,0,,
20870831,5,1,male,white
452876209,221,4,male,black
116778228,0,0,male,white
72525784,1,0,male,white
2181926782,273,55,female,white
727248242023518208,0,0,,
1041980797,12,4,female,white
330868876,567,98,,
2878612746,527,162,,
106766504,50,28,,
22128600,289,0,female,white
738654536869543936,0,0,male,white
78702177,74,0,female,white
199410311,397,0,,
16147969,118,64,female,hispanic
235722307,254,64,male,white
484274651,0,0,,
30538011,66,5,female,white
301409241,51,0,female,white
943618520,115,32,male,other
4395349168,1250,14,,
854049374934007808,8,1,,
2966348459,308,61,,white
240886220,121,9,,
2287362259,55,13,female,white
313468187,101,34,,
250603777,704,135,male,white
314488568,47,20,,
13766492,1213,36,male,
60632433,20,5,male,black
20781965,99,73,female,white
579139844,0,0,,
223268357,89,11,,
234866026,296,97,male,white
614249447,45,13,,
208562529,4,0,,
2749539126,50,0,female,white
85680544,13,0,female,white
316110765,0,0,,
604563785,6,1,female,white
31512782,305,64,female,white
183197679,70,39,,
882883828368502784,1202,2,,
24095495,36,19,male,white
3065746534,0,0,female,white
1725090199,316,6,,
829063280228442117,1565,764,,
862966972388192256,0,0,,
1190311782,71,20,,
14879896,2790,329,,
145703705,52,17,female,white
1117934354,91,45,,
3005186440,0,0,,
188283350,24,6,male,white
456557920,81,1,male,white
351595346,397,5,female,white
67746956,14,12,male,white
2201990104,883,766,female,black
600408285,112,21,,
322631923,543,36,,
175360541,0,0,male,white
782774911,280,106,male,black
2596237338,164,7,,
203912231,139,0,male,white
20374935,2643,200,male,white
45238188,24,7,female,
23689071,1956,289,male,white
954206534136934400,55,10,male,asian
211117269,0,0,female,white
20980848,51,28,male,black
36801079,1751,22,female,white
2367580014,35,5,female,white
18728528,11,1,,
889824312,189,14,male,black
137761392,0,0,female,other
93943957,79,9,male,
601974666,179,79,male,white
20426856,161,31,male,white
136882067,314,57,,
178318137,199,8,female,white
21802192,28,3,female,white
359904117,39,0,male,white
24512085,49,5,,
209544079,682,174,female,black
90707204,0,0,male,white
2504326668,53,17,,
354364641,1,0,,
632720342,26,0,male,white
1978228724,327,204,female,black
769070213874802688,150,61,,
455918462,68,33,male,white
65000402,10,0,,
899803384324259840,126,22,female,
240810974,91,56,,
628900015,505,159,female,
3004117607,45,0,male,white
1377080635,28,0,male,white
1074773911,43,0,male,black
349620803,176,0,,
376469902,101,8,,
222224363,786,213,female,black
1067977344,66,12,,
3001848214,1,1,female,white
864566700209033216,1739,58,female,white
825782762883919872,192,22,,
415643642,0,0,male,white
1608430561,654,370,female,white
375974174,0,0,,
592164056,18,4,female,white
827282475608969216,0,0,,
515619675,478,7,female,white
815681186,84,34,female,white
162421417,704,129,,
63673395,0,0,male,white
3526069407,384,5,male,
22645933,3,1,male,white
965716713559023616,34,29,female,white
24863252,712,100,female,white
265551752,22,2,male,white
200415247,352,4,male,white
166124522,133,0,male,white
2707559110,720,127,,
3424054444,948,770,female,black
914471304627130373,0,0,female,
165723921,0,0,,
87055625,261,45,male,white
20784150,150,22,,
275237506,232,3,male,white
58435905,2,0,,
458594412,184,14,,
925725098174287872,525,87,male,black
83397409,208,1,,
17873177,14,0,male,white
141205430,106,0,female,white
3123625284,50,1,male,white
181452299,223,32,female,
561434420,479,50,female,white
973459404619177984,0,0,male,black
20518757,22,0,male,white
234773529,238,192,,
214865842,140,4,,
25289943,947,50,,
124582270,2827,214,male,white
558479018,600,4,male,white
734747410149298177,243,22,,
892510128452325381,0,0,,
18178267,83,8,,
2853400853,224,17,,
940748345437573120,483,18,female,white
340859242,137,44,,
14361797,440,2,female,white
89930672,5,3,,
1310802582,1040,22,male,white
240856387,80,34,male,white
32060412,41,14,female,white
50278353,68,3,,
977270935,48,0,male,white
936742620,1122,4,,
20637956,8,2,female,
570693830,2329,932,female,white
493865971,93,3,,
19622279,11,1,,
276491471,1,0,male,white
1745059190,3,0,,
414762385,535,0,male,white
439204912,70,8,,
215741362,18,0,,
160623972,156,19,male,white
20977703,14,0,,
197935090,73,14,,
2416249499,12,0,,
342868275,60,20,,
433582802,7,0,male,black
322466636,330,16,male,white
484260365,272,145,,
353682688,148,56,,
2672164801,0,0,female,
3342751521,0,0,,
503297229,14,2,female,white
20225800,31,1,,
2545556279,9,2,,
2601835558,215,0,,
220022654,364,69,female,white
966786147706986496,0,0,,
361378885,1028,0,,
92613363,109,13,,
299685635,66,27,,
17895714,165,2,,
81291192,1768,958,female,white
188662555,2936,344,,
298737910,9,0,male,white
149412223,34,0,male,white
961379696058527752,20,0,,
458456598,5,0,,
51127294,0,0,female,white
344740638,289,38,female,white
1360135350,0,0,,
22652588,74,9,male,white
1439321917,99,0,male,white
195701241,818,0,male,white
390651464,28,0,female,white
165931652,104,59,,
255903064,213,7,female,white
239528617,33,1,,
2503948956,0,0,male,black
2279665166,2301,261,,
785433661466222592,430,90,female,
2485188079,72,13,,
67710093,0,0,female,black
103084571,69,27,male,black
40746244,281,23,male,white
429013446,37,0,female,white
208628222,230,68,,
2874805285,83,23,,
413253694,129,4,male,white
290004700,44,13,female,white
35567833,116,37,,
22506366,563,0,male,white
496893117,873,50,,
879421680258514948,2119,513,female,black
2305441544,13,2,,
724478154,1,1,female,
37736910,0,0,,
79704976,1,0,female,white
960472322133065729,23,2,male,white
845662001103880193,10,1,female,asian
198167307,57,14,female,white
1010013704,27,4,,
46695992,5,1,,
28531269,37,6,,
215779917,30,0,female,black
298091918,78,18,male,white
415620613,4,0,,
2861110377,29,2,female,black
165157836,143,41,,
26931286,96,13,,
1484872238,395,99,female,black
7814752,192,7,male,white
115495599,424,0,,
837117631,1017,713,female,black
54309644,288,109,female,
26866427,58,18,female,white
949508382,321,11,,
25374333,25,12,female,black
847754583262801921,0,0,male,
460524488,570,260,,
450216878,830,443,male,white
578772929,0,0,,
235679864,122,13,male,white
2980877604,23,13,,
146982617,0,0,female,black
61607598,3,1,female,white
1171703844,20,5,male,white
3004064285,11,0,,
3024899819,29,2,female,white
337291075,0,0,female,white
127262734,0,0,,
214504103,360,85,,
268448738,79,74,male,black
2315373398,194,1,,
814055930849542144,635,31,,
1336303428,0,0,male,
293732316,121,23,,
61628692,362,31,male,white
20900128,106,15,female,white
301598664,60,2,male,white
242851952,152,21,male,
228978682,0,0,,
3153826786,22,12,male,white
72319306,5,0,female,white
538151090,35,3,male,white
365534524,109,53,,
417681885,239,46,female,black
4871601311,98,51,female,black
1416431064,32,6,male,asian
186575267,534,1,male,white
24538452,259,73,male,white
442189578,13,5,,
19622091,420,132,,
902097310502531072,0,0,,
15830301,29,14,male,white
72010574,5,2,male,white
4888371353,48,14,,
82073577,196,20,female,white
1897805010,83,3,male,white
849641990203609089,0,0,male,white
40521487,3,3,female,black
17484555,320,10,,
2449788690,84,43,female,white
368284927,0,0,female,
3683331255,4,2,,
22151766,16,11,,
20378222,33,5,,
3131037905,688,45,,
64382943,728,520,male,
3727694837,18,0,,
420149181,0,0,,
240810877,4,0,,
823110140,0,0,male,white
1598032189,23,2,,
1103313828,784,175,male,white
727159722370027520,5,2,female,black
99170582,342,82,female,black
776679775,232,36,male,white
62512807,528,99,,
234074689,172,9,male,white
19655729,257,0,,
141755284,21,12,male,white
14300642,279,22,female,
943567543,515,303,female,white
178092031,147,30,,
142786962,1777,144,,
3025092689,45,21,female,black
280143462,56,25,female,black
810778254,390,38,male,white
6572592,260,64,female,white
748994171684450304,94,1,,
410898659,104,35,male,white
1546696232,275,32,female,white
2849870776,33,0,,
245408948,67,21,,
943860786992214017,247,22,male,black
1431432372,455,1,,
277490264,18,0,,
2324474612,3,0,,
107807361,265,30,male,white
2573041592,174,45,male,white
55368078,2,1,,
2634855299,56,2,,
843483525085040640,132,8,male,white
600460252,25,8,male,
2233500579,12,2,,
736076173067706369,21,3,,
238677005,217,59,female,black
125450411,66,6,female,white
626353115,69,13,female,
759131809,0,0,male,
331573406,651,42,,
22086915,120,96,male,black
597681816,13,11,male,
4728094834,935,70,male,white
236625975,58,18,male,white
193233495,388,0,,
1402583786,4,0,,
1583394248,274,187,male,black
1488681842,758,87,,
81716655,343,66,,
511017349,19,5,male,white
229113959,1171,77,,
261852183,0,0,male,
33471387,308,7,male,white
458275251,75,5,,
126286411,970,2,male,white
795596648881750016,2414,2,,
301396737,6,3,male,white
2209146912,1109,121,female,white
274166593,4,0,,
2921848505,1001,279,,
3169926135,83,9,,
449305290,36,13,female,black
34227488,23,11,,
153780897,53,3,female,white
4063140927,2092,79,male,asian
263116951,23,0,,
1431150158,85,77,,
224043698,92,5,male,hispanic
1905159458,41,0,,
96125121,1115,65,,
231993317,5,1,,
380415033,64,1,female,white
2811424917,51,0,,
3672457575,16,7,,
440545759,1355,19,,
308689449,26,5,,
3079963342,62,0,,
422092907,630,199,female,white
289910863,20,16,,
1847758194,1,1,male,white
217522021,20,3,male,white
51598126,31,3,,
85656437,234,69,,
63751627,25,0,,
238985010,174,55,male,white
735484922714947585,27,4,female,white
732936054,131,29,,
205879614,560,15,male,white
43781030,24,9,female,white
1389767382,643,194,female,white
38932687,0,0,male,white
1128067351,681,2,male,white
840205079240151040,141,37,female,
114293323,9,5,,
705729017773694976,407,45,,
366773826,76,35,,
19714285,657,0,,
302642936,2,0,,
279983425,0,0,male,white
59276468,1351,512,,
2992732089,36,25,female,
468167308,190,3,,
957433123,1,0,,
14386271,294,4,male,white
33833651,0,0,,
2478407149,103,1,,
3254930678,0,0,,
303820580,28,0,,
2762992708,41,0,male,white
561432546,26,8,female,white
593877641,11,9,female,white
882700951043407872,83,55,,
3432592511,72,0,,
404325832,6,2,,
21585809,762,55,,
864231165313593344,40,1,,
9245782,552,11,male,white
237239365,196,62,female,black
492230521,54,0,,
332426798,0,0,,
208651749,29,7,,
728692547476987905,11,2,,
27851915,21,0,male,white
29726092,20,4,male,white
3879715523,379,58,,
544215377,166,0,,
3025040007,1261,158,,
505911710,165,32,male,white
19370632,225,18,male,
56353603,154,7,,
19183987,1989,424,male,white
321470677,0,0,female,white
711945017779228673,79,2,male,white
452120505,37,8,,
3183839909,191,13,,
175770220,67,16,female,white
934669316,311,120,female,white
88762974,68,37,female,black
885247134,57,17,male,white
343217526,2426,740,,
184498504,295,52,female,white
54938929,167,27,female,black
192528349,182,111,,
120446220,24,1,female,white
33941144,1,0,male,hispanic
637273234,0,0,female,black
97414553,472,265,male,white
970336943283277826,1321,292,,
113029784,0,0,male,white
95888725,1333,0,,
634460263,22,1,female,white
29077760,45,9,male,white
68785257,19,0,male,white
1461115819,0,0,,
1300919402,1090,378,male,white
31339332,39,13,,
1516332050,2186,249,,
42964807,0,0,female,white
719613847619899392,30,4,,
92131893,93,45,,
28307898,57,9,female,white
20671441,11,1,,
420445118,435,91,,
1220185729,0,0,,
724511989,1428,311,male,black
10855372,278,57,,
953998684815052800,0,0,male,white
369654273,31,0,,
126141492,18,14,female,white
1579730928,99,12,male,white
20339398,283,81,,
276198049,925,0,,
420934512,1,0,,
2873591020,29,0,,
4113643499,83,56,female,
315881439,239,151,female,white
19977349,5,0,,
216786010,106,0,male,white
252655141,209,4,,
356837670,1068,15,male,black
542811414,58,5,female,white
36204799,34,0,,
27620724,6,0,male,white
211604054,104,0,,
812400174337294340,262,196,female,white
136759874,0,0,,
713177829781929987,88,0,,
36681027,50,33,,
14538281,177,0,,
862726982,46,34,,
137733414,41,3,,
841928557,45,16,female,white
416281203,635,0,,
781315963,319,101,male,black
72520552,223,32,male,white
3883127055,24,7,,
381103813,36,12,female,white
222445092,976,0,,
26070777,63,28,,
33534991,2870,273,male,white
252776814,120,53,male,white
262629433,581,143,,
781187065711063040,38,2,,
607351288,49,0,male,
2174314590,12,2,female,white
600820049,0,0,,
22752056,36,15,,
901507285,0,0,female,white
352292179,376,16,female,white
397380597,2,0,,
119275775,222,89,female,
1565874566,97,0,,
93688031,267,78,,
569171339,132,8,,
53655614,109,25,,
399943799,132,99,male,white
256575211,8,4,,
378250992,167,22,,
388179541,27,11,male,white
499735744,440,0,female,white
239163427,16,1,male,white
264367968,168,0,female,white
170251644,104,0,female,white
369085826,1283,470,female,black
744403233779625985,40,4,,
92945322,136,51,male,white
21163593,251,55,male,white
142348591,73,10,,
84645923,22,9,female,white
6642822,493,0,male,white
2832135565,150,24,male,white
2287027393,278,11,,
965910746906419200,1,0,,
344907537,0,0,male,white
65872297,26,3,,
1219608853,469,2,female,black
63523967,24,15,female,white
228870456,0,0,female,black
743242344011563008,182,105,female,black
886799786,39,0,,
970635619918639106,25,12,female,
107034333,29,2,,
1904020813,139,24,,
917105298,152,38,female,white
35548141,1086,16,female,white
163514304,18,2,female,white
390710034,2378,26,male,black
1418677879,6,0,,
19019018,71,2,,
877296887489073152,0,0,male,white
261189604,0,0,,
55644009,168,55,,
123739751,302,54,,
322738311,0,0,female,black
1891075238,1468,265,male,
825891319214141445,0,0,,
27749518,44,12,male,white
249642984,172,22,,
888413811421712385,1432,774,female,white
745916524720959488,0,0,,
528575488,0,0,female,black
3207956698,88,77,,
589205820,94,61,female,white
376177481,82,15,female,white
2848422076,62,54,female,white
895043580,447,4,,
242360852,189,140,,
78686168,0,0,,
93472097,0,0,male,black
828101582113951745,0,0,,
21888474,8,0,male,white
71001272,52,0,,
171404324,219,12,,
950129845,1,0,female,white
1291159122,14,0,male,white
223435338,259,190,,
258847196,14,1,,
100874471,400,51,,
477210592,1,0,male,white
4865881193,66,0,,
832302349712490496,14,0,,
12054802,156,22,,
172612719,81,6,male,white
748894482872078336,1181,248,female,white
2896132535,0,0,,
231506878,461,27,male,white
1400750142,102,41,female,white
3641282957,596,79,female,white
323104601,0,0,,
918104302115262464,629,77,,
160583127,447,56,,
1057981717,118,0,,
2236472454,7,2,male,white
3032362157,127,3,,
55905783,242,109,,
103650160,6,0,,
27541202,0,0,female,white
1293088236,220,90,female,hispanic
128644631,32,0,,
895384780694581248,40,33,,
310393255,8,2,female,white
749252172492185600,2991,338,female,white
2314084295,30,1,,
47325805,65,1,,
1511666534,0,0,female,white
309787715,227,51,,
951779677785477122,2,1,,
429201053,127,0,,
43171218,15,1,,
1522983632,904,40,,
53319235,55,31,female,
715159213,0,0,,
393711515,76,0,male,white
50858099,1472,315,male,white
2911459258,209,39,male,white
342338521,14,6,female,black
2373004109,733,271,female,white
18363224,0,0,female,white
19883605,41,21,,
607189859,68,4,female,white
21999766,35,1,,
378486221,279,72,,
58018362,200,0,female,white
20778239,77,11,female,
203527816,1054,132,female,
244232060,63,10,female,white
1914635852,43,3,female,white
1541120731,81,0,,
1275752684,0,0,,
258367505,0,0,male,white
807696726,22,0,,
1402717316,268,76,male,
208748980,26,0,male,white
8196792,247,1,male,white
2461884547,31,4,male,white
22842984,1394,499,male,white
3043562658,142,8,male,white
113770895,214,0,male,white
318391928,45,6,,
465335433,73,3,female,white
1632354427,73,24,male,black
143075839,288,75,female,white
82699142,265,2,,
960433664164356096,11,8,male,black
210570494,7,0,female,white
95053688,127,0,male,
809664486,7,2,female,white
253733982,19,3,female,white
1965649825,0,0,male,white
22760453,1183,13,,
621396399,4,1,,
599442640,43,1,female,white
3034349903,1,0,,
2896139711,7,0,male,white
2786791880,64,0,male,
848943061816274946,0,0,,
29252315,9,0,male,white
40502818,0,0,male,white
21276695,12,1,male,white
540993728,40,27,female,
3136272413,3,1,,
78614730,29,10,male,white
927268900835876876,31,10,male,white
845538818,193,113,male,white
1307085889,482,165,female,white
388125121,328,133,male,
92860836,569,212,male,white
258948517,0,0,female,white
311983322,20,0,female,white
231043143,138,10,male,white
182948486,725,187,male,black
310316978,23,3,male,black
24185856,15,2,male,white
1113256152,5,1,,
117359842,333,32,,
2718787601,266,66,,
25506289,910,90,female,white
2362830423,360,29,female,white
40542038,286,28,female,white
327917782,177,0,male,white
236834560,223,143,male,white
850202052164698112,15,5,male,white
2409449521,132,38,,
1377702199,64,23,female,white
1479300169,49,0,female,white
606301015,1999,184,,
1525999339,164,36,,
62977105,206,66,male,
20201179,20,10,female,white
268940576,347,123,male,white
21410913,61,35,male,white
568414965,156,26,,
30697038,170,31,,
636950574,165,89,male,
36486563,91,21,,
126670257,1052,233,male,black
71035892,44,7,,
555073969,0,0,female,black
17589277,6,0,male,white
253654619,3,1,female,white
213788248,13,1,,
22075285,23,7,female,
370889696,924,469,male,white
1509933061,2,0,male,black
23329943,242,152,,
339615092,312,12,,
3260975174,695,76,male,
20189402,72,0,female,black
490791628,16,12,female,white
797050138929799168,1965,0,,
743157938,3,0,,
27836443,252,66,female,black
19485361,2395,36,male,white
1449953246,147,72,,
27468403,22,4,male,white
108593414,87,0,,
264395571,610,136,female,white
185359003,59,28,male,white
2298406573,48,6,female,white
197007846,21,10,,
189264868,218,10,male,white
486471424,25,2,,
207446749,59,10,,
245295884,2,1,male,black
20251675,65,3,female,white
295346683,2,0,male,white
461600302,71,35,female,
866562545225695232,36,16,male,
557170346,70,5,male,white
140879827,3,0,female,white
23306416,189,13,male,white
2914135876,179,9,male,black
892717587825655808,128,88,female,white
817170332,275,25,,
1686867343,4,1,male,white
189477465,85,9,male,white
1687816800,1123,813,female,white
336968918,11,0,,
50914876,49,0,male,white
438614210,0,0,,
306805310,613,14,male,white
191209380,10,0,male,white
84570685,535,1,male,white
894688976891785216,23,0,,
743674736,107,27,male,white
2245574782,1,1,male,black
878288180,0,0,,
86559307,0,0,female,white
235578862,12,0,,
497067269,0,0,,
69980497,583,203,,
114511363,32,0,male,white
208465589,82,4,,
1630820010,353,225,female,
959550096701444096,0,0,,
18521767,15,0,,
2943143104,416,131,,
17621039,720,272,,
94357028,684,2,,
89522305,0,0,,white
975444437022240768,0,0,female,white
22944201,953,78,female,white
3899320941,147,8,,
385371251,20,8,,
19153083,329,28,female,white
70715389,16,12,female,black
156563070,59,28,female,white
472102893,550,205,female,white
342305040,0,0,male,white
411633629,93,0,,
401975703,25,14,male,black
115494692,20,1,,
245743790,23,4,male,white
411723549,141,14,,
1944420247,15,9,,
338465780,101,17,,
142782372,10,0,female,white
29690427,215,35,male,
108038949,20,3,female,
54327189,537,45,,
3097426365,13,0,male,white
1226811986,11,2,male,white
3298366869,300,81,male,
829771328655855616,63,38,female,white
140368691,6,3,male,white
972573999225065477,9,5,female,white
336623552,11,5,female,white
19529056,177,0,,
2774371500,1,0,male,hispanic
228110676,242,3,male,
87709612,56,3,,
3122225639,882,239,,
4647140897,114,5,,
162348757,27,3,female,white
950693772,17,4,,
220093287,24,1,female,white
2599642448,14,10,male,white
436141986,2999,54,,
839742327690141696,979,108,,
266497182,133,42,,
16934411,156,87,female,white
1891413338,196,67,female,white
258709943,3247,24,,
886463330445135873,0,0,,
741285368474009601,96,1,female,white
118023391,425,31,female,white
205193400,14,2,,
102701716,16,0,,
20767271,80,11,female,white
40136638,20,4,,
218488783,78,0,,
381070064,206,0,,
773184299847868416,365,58,,
3058832939,116,78,female,white
467350803,60,48,female,white
115487106,119,23,,
186484017,1311,1,,
19477711,15,3,female,white
883624354478731266,27,0,,
852992255086522368,155,88,female,white
532594376,48,10,female,white
243759414,0,0,,
418017987,18,0,female,
36624898,318,153,,
272501566,347,215,male,black
763153318910783489,360,70,,
32906047,0,0,female,white
934977474190036992,5,0,male,white
178029734,2,2,,
480787565,16,0,male,white
733212030690308100,104,9,female,white
14548285,127,2,female,white
926566966483177472,91,6,,
291565089,52,14,male,white
923526154509840384,438,119,male,black
27206224,98,24,,
81821850,12,2,female,black
323367937,1916,679,,
565453609,173,15,,
323228367,260,43,,
45639626,55,1,female,white
2814412558,265,3,,
401026565,113,0,,
789460993,0,0,female,black
565674865,406,117,female,
23748922,21,3,,
287070099,3,0,female,white
21916933,566,143,female,white
63617571,7,1,,
185469983,518,278,male,white
970085402177622016,70,10,female,white
365353412,27,0,,
278477326,59,15,,
873495877784141824,29,4,,
625665188,275,24,,
716510182,102,4,female,white
178793543,145,4,,
2767763038,131,58,female,white
14474535,743,18,,
388880128,249,52,male,white
23060183,932,281,,
444067161,21,6,,
138008545,17,9,,
1352028086,233,80,,
625064901,16,11,,
48009600,269,97,female,white
958963148559613952,0,0,,
221344519,83,0,,
3347637748,4,3,male,white
514652665,2006,593,male,
195152788,112,24,,
251645332,7,2,female,white
1088284130,28,4,female,black
44471621,0,0,female,black
26997223,3,0,male,white
2533291494,703,68,female,white
934573982,397,312,,
623899320,66,30,,
4119211240,72,25,female,black
2562033648,72,36,,
24407106,166,18,male,white
806571943,7,0,,
255327488,340,4,,
329992605,202,2,male,white
291914829,321,0,male,white
139084221,72,3,,
320252903,20,7,,
3369007881,182,3,male,
34597881,17,1,,
208553552,26,7,male,white
288784958,8,6,,
858663821870862337,0,0,,
460149998,94,2,,
2389712298,1,0,male,white
793678250,633,98,,
1850858472,63,19,female,
516665396,220,78,,
43524001,1440,208,female,white
788823963178770432,10,7,female,white
944940663187132420,759,5,male,white
88671037,606,169,,
794586549480525824,5,5,,
43078054,905,314,female,
21631491,47,16,male,
144176220,231,46,,
2407535467,44,21,,
124524626,841,380,,
4171268116,10,0,,
48383493,173,2,,
19590996,186,14,,
1880425458,23,2,male,white
250242888,2,1,male,black
625924464,6,0,,
22265148,84,20,female,white
1116290726,65,0,,
20434498,677,17,,
402791896,0,0,female,white
59518578,0,0,,
1511491182,938,1,,
2469414601,630,180,female,white
1156459225,66,27,male,white
4054663599,1,0,,
2725813836,0,0,,
109058485,516,31,,
703978656,302,273,female,white
2279046926,248,132,,
44893216,55,20,female,white
72271128,1337,256,male,white
579373475,1,0,,
977462177144721408,0,0,,
2231402880,68,1,,
26754792,74,3,male,white
116453761,4,2,male,
137819577,168,0,,
253511706,152,7,,white
555874262,39,9,male,black
411443328,2304,180,,
271547230,2,0,female,white
451564496,219,30,female,white
388257510,31,7,,
249598954,77,0,,
1893879524,40,12,female,white
35855230,59,8,male,white
2279667697,1378,246,,
491487837,61,0,,
2194569089,18,0,female,white
1452209112,1854,444,female,white
972094988254306304,0,0,,
772882674302251008,262,70,male,asian
1880900341,0,0,,
2379577939,28,6,female,
21287638,92,28,male,white
33618630,100,12,,
20066179,20,8,female,white
2725667484,45,20,female,
219327794,305,85,female,white
631358309,25,0,male,white
727798812652220416,204,14,male,white
148715133,87,5,male,white
848287644400439298,27,3,female,
807959140131803140,979,40,,
37466673,62,8,,
76448546,1207,161,male,white
14331185,152,0,female,white
1267090981,3224,0,,
952346624826728449,18,1,male,white
37170505,0,0,,
144099351,28,0,male,
2994260585,111,12,,
329942043,14,2,male,white
965920905477189632,93,40,,
83163481,1149,8,,
74410324,9,3,female,white
109968318,8,8,female,black
2418136608,0,0,male,black
493549206,49,10,male,
118355620,141,5,,
606105325,43,5,female,white
242853826,4,0,male,hispanic
740781926,32,26,female,black
317954238,112,5,male,white
252732586,625,450,female,white
360012693,69,11,male,white
3297465979,669,84,,
116757059,71,30,,
2749130004,8,2,,
236125060,62,11,,
920758601886642176,23,5,,
508999668,23,4,male,white
1374433879,140,2,female,asian
265085507,0,0,male,white
24861262,132,1,male,white
969966652082262017,0,0,,
118451478,35,18,female,white
118523580,84,52,female,black
1538353837,105,0,,
18585652,1442,0,,
1686745951,53,0,female,white
891368446604308480,1518,99,male,white
1908068588,2592,489,male,white
725820150654603264,310,2,,
19464264,156,91,,
1478178625,117,1,,
68243807,47,1,male,white
163426215,827,0,,
304825385,113,21,male,black
618248938,209,12,female,white
769716525003603968,7,4,female,white
46818280,125,7,,
20765116,0,0,female,white
39114695,382,210,,
77968407,284,237,female,black
346637791,75,3,,
168735878,706,83,,
169241887,954,16,,
3284978317,17,8,female,white
153830599,0,0,female,black
543611165,5,0,male,white
2316264042,15,0,,
19816498,75,1,,
1684443572,1286,3,male,white
19196197,59,3,,
11602962,68,0,male,white
4137633028,21,0,,
368566010,105,12,male,white
265630044,1539,509,male,white
2862381881,18,18,,
1864455846,33,17,,
636070702,9,4,,
1316127216,8,2,female,white
28078435,461,95,female,hispanic
737992502226128896,54,0,,
2321969447,217,62,male,black
80784817,575,179,female,black
255595348,238,53,male,black
775975159492702209,19,6,,black
1285532900,9,0,male,white
275134218,33,0,,
183254417,455,84,,
936196470507786240,104,4,,
72410263,1439,540,female,black
21810249,124,1,male,white
2488241747,248,1,male,white
284922912,37,0,male,white
242699084,27,24,,
2277899283,0,0,,
53013852,101,12,male,white
146513211,198,0,male,white
1459719720,35,27,female,black
47597465,3,0,female,white
147249374,131,0,male,
543409148,128,3,male,white
566329943,204,92,female,white
779319759175315456,0,0,,
350608818,53,12,,
2209363340,149,67,female,white
73416984,173,164,male,white
19725005,63,1,,
66695240,176,7,,
105492528,20,3,male,white
948990675911168000,1321,916,,
630271655,34,2,,
252239187,883,0,,
535671401,36,1,male,white
486021855,23,1,female,
861630505,10,0,male,asian
1123115766,86,17,male,white
533064389,17,2,,
958436825768579073,0,0,,
333505287,69,63,,
29064959,72,47,,
5434112,579,10,,
88569864,1205,45,,
1671123702,708,138,male,black
15255046,0,0,female,white
362517642,144,96,,
2865601637,1,0,female,white
93671447,756,72,male,black
90231601,41,21,,
29408952,26,3,male,white
384747994,462,45,,
3613250553,5,0,,
25168085,17,0,male,white
215129144,1,1,,
599577714,0,0,male,hispanic
392324870,0,0,,
837918327448076290,0,0,male,white
20989137,252,33,female,white
525483695,1039,62,male,white
21142554,0,0,female,hispanic
127950620,475,0,male,white
2603710778,5,0,female,white
139806817,2,0,,
106069270,0,0,female,black
19039696,69,0,,
4902158237,19,6,female,white
301415922,16,1,female,white
225349010,0,0,,
39497487,517,2,,
226306806,969,760,,
24243073,280,81,female,black
936207948723904512,125,89,,
1393203600,375,296,,
888445448,319,0,female,white
281387345,1746,655,male,black
625057414,207,0,male,black
2887131363,4,2,female,white
2353148970,418,101,,
38148988,163,4,,
202240787,280,74,male,white
23657941,83,38,,
482281512,124,14,female,white
56546218,108,6,female,
251121588,722,8,male,white
373667111,0,0,,
596816590,21,14,male,black
159591070,39,2,,
20360679,0,0,,
261666768,6,3,female,white
199707510,66,0,male,white
2961335111,98,41,male,black
22969228,0,0,female,white
517903563,1,0,,
441992684,0,0,male,white
128881796,3237,35,male,black
46189930,24,0,,
2688349161,47,2,,
555774953,859,50,female,
108150620,7,1,male,black
493095931,89,6,male,white
948998762646654976,0,0,,
50992010,55,18,,
19497723,59,4,male,white
501780005,100,3,male,
305553817,433,108,,
366253319,44,23,male,white
334989018,18,0,female,white
408143660,100,0,,
261844761,35,25,female,black
355693230,76,43,female,
1442489203,74,16,,
945649713684066304,18,0,,
1169281506,146,84,male,white
2973540154,610,336,,
480479098,25,6,,
1879187623,13,0,,
529294125,65,11,female,white
894161487874453504,44,6,female,white
3110391827,47,0,,
525637363,279,13,,
174345869,953,122,male,white
404842618,48,35,female,black
964096332507041792,0,0,,
2881925776,96,36,,
141523539,4,0,male,black
2400574884,158,0,,
20067271,160,68,male,white
30070213,66,0,,
587645817,19,0,,
192534144,63,5,female,white
103872686,16,9,female,black
386783486,52,46,female,white
25305366,36,4,female,white
817685078,4,0,female,white
2446767721,0,0,,
2324515745,425,9,,
